id	document	label
8846367	헐. 손수현? 아오이유우 따라하는모습이 왜케 천박하고불쌍해보이는지;; 자기매력을 못찾고 타인의 매력을 어떻게든 가져보려고 미친듯이 혼을빼놓듯 열중하는모습이 으..; 역겨울정도다... 틈만나면 아오이 사진만 보며 염탐하면서 연구할거 생각하니 소름;;;	0
10136870	사기적으로 꿀잼.휴잭맨 연기 사기다!	1
3831558	그냥 원작으로 남았으면 좋았을 영화	0
7299808	영화가 은근 아름답네.	1
8164881	최고 완전재미 10번봅니다	1
89430	차라리 김현수의 카섹씬이나 길게 해주지(끝까지) 왜 보여주다가 그만둬?	0
5139214	커플을 왜 쫒는지 이유가 없다 그냥 막살인 그냥 막영화	0
7435567	최고	1
7482078	억지스럽지않은 드라마 시트콤 본적이없는데 완전 편안해서 너무좋아요. 슬슬 대박날때가된거같은데 시간대가 좀 아쉬워요. 선미역 전미선씨 너무잘어울리고 ..... 다시보기로 꼭봅니다. 본방사수는 너무어려워요.. 시간대가너무나빠요. 대박기원 화이팅	1
1244272	가슴이 아팠수다	1
7032075	...	0
699400	엄청 웃김 ㅋㅋㅋㅋㅋㅋㅋ	1
10001760	세븐을 능가하는 최고의 스릴러영화	1
1256560	보이쉬한 그 여자가 송종국 마누라? 맞는거야?	0
2281435	파괴의 이미지가 주는 압도적 쾌감.사라져 가는 것은 아름답다	1
7124691	^^	1
9583539	좋은 영화입니다. 많이 보세요.	1
8050821	가벼우면서도 보여줄건 다 보여주는 성실함.	1
6104070	정말지루해요 킬링타임용도 아닌듯	0
8771256	정말 훌륭한 메시지를 보여주지만 안타까운 결말이. 잔잔히 울리는 독특한 배경음악도 영화의 분위기를 잘 받쳐 줌. 역시 케빈 스페이시가 나오는 영화는 추천할 만한 듯. 피라미드식 시스템이 정말 훌륭하게 잘 적용된 예.	1
3296934	지루	0
5067385	생각했던 거 보다 정말 참담하잖어 ㅡㅡ;	0
4732918	잔인하기만한 영화..마지막에 우스꽝스러움	0
8592280	나가요 미스 골~ 때리네!!!ㅋㅋㅋ	0
6669715	이런류의 영화를 좋아하시는 분들은 괜찮을것 같은데 제 스타일은 아닌것 같아서 무척이나 루즈했습니다	0
5937811	지금 17살인대 어릴적 본개 생각나서 검색해서 영화찾앗네요 아직도 생각남니다!	1
1426088	80년대 나왔으면 볼만했겠네	0
7862239	정말 재밌게 봐던 영화입니다.	1
9122788	무서웠지만 재밌었어요.여자주인공 너무 예뻐요	1
6579336	볼때마다 음악,대사,캐릭터,연기 다 좋다ㅠㅠ	1
1131497	respect you who have Faith in everything	1
10059727	엄청 무섭다 일단봐바 어후	1
9770473	이런영화는 사기로 고소할수 없음? 속은거같아	0
2555639	여자로써 어느 정도 공감대가 형성된다는! 잔잔하니 좋았다 난.	1
1863761	밑에 잼없다는 사람 모뇽 진짜 재밌음 내용짱! 오늘봤는데 완전 강추	1
8345111	2013년도 최고의 드라마. 쓰레기 & 칠봉이 & 나정이 & 삼천포 & 윤진이 & 해태 & 빙그레 최고의 배우들을 알게 해 준 드라마!!! 너무 좋아요♥	1
5963898	너도 열심히찍었는데 안되지? 나도 너 죽이러가고싶다.	0
3401734	밤샜다..^^^^	0
9754240	오로라는 뭔가 신비한 느낌이들고 청순한 이미지의 여자가 했으면 좋겠는데 뭔가 각진 여자가 나와서 별로였던거 같아	0
6347733	진짜재밋네욬ㅋㅋ방금봣는데 감동+재미다갖춘영화네용	1
6349707	박진희의 발랄하고 능청스러운 연기는 매력적, 그러나 두 남자주연들은 안습	0
2398332	색계 대려와	0
517592	DVD가 요즘 파나...?	1
6195042	장근석이 왜 나와 ㅋㅋㅋㅋㅋ	0
7782492	네이버 평점 리뷰보고 낚여서 본 영화 딱 10대 여자애들이 좋아할만한 영화 남자배우는 진짜 잘생겼더라	0
9186737	다시봐도 감동이네요ㅜㅜ	1
7684360	지루해서 못봐주겠다.	0
2825427	블랙코미디? 섹스코미디? 이것도 저것도 아닌 어중간한함	0
6331885	잔잔하고 감동적이었습니다.	1
9657781	우리나라 액션영화들이 나아가야 할 방향을 11년전 의 이 작품이 제시하고 있다고 생각한다.la의 밤은 너무나도 아름답고도 고독하다	1
6858553	이런곳에 올려 죄송하지만 볼수있는곳좀 알려주실수 없나요...부탁드립니다	1
7697000	6점대는 니 생각이고!!!	1
2812111	와!정말감동적이다 김민종이시대최고의배우	1
131533	머하자는건지 믿겨지지않음	0
9118216	SF 영화의 교과서라 할 수 있지 않을까.	1
4827128	강의가참한심하다	0
5503968	액션 쩌네...	1
8165205	긴장감과 반전. B급인 듯 B급이 아닌 수작이다.	1
4524832	좋은영화도 많이 만드셨는데..너무 아까운 죽음이예요.삼가고인의 명복을 빕니다.	1
9903616	미친 배우 제이크질렌할!! 만족!	1
5962676	뭔지 모르겟음 감흥이 없어ㅛㅇ	0
1575348	지루하고 어색한 편집과 식상한 스토리.. 결말도 흥미롭지않음	0
5840606	어색어색..	0
7962007	또니몬따나!!	1
8783595	이런 스릴러호러느낌 오랜만인듯? 재밌겠당	1
9708556	오헤성 목소리가 정말 최악이다!!	1
8547191	초반 그냥 에로 , 후반 김기덕 스톼~~일	0
2123053	내용이 도대체 뭐죠... 전혀 줄거리가 안맞는 영화	0
4634128	아쉽다. 배우들은 최곤데 , 미직지근하고 밍숭맹숭.	0
5135186	아름다운 영화...	1
5526621	메이저 5기까지나오는거보면 꽤나 진절머리가 난다	0
7377102	예고편만 봐도 광희더빙때매 망한다 ㅋㅋ 진심 돈버리냐 ㅋㅋㅋ	0
5005116	내가 좀비영화감독 해보면 알바도움없이도 7점은받겠음	0
7443110	우리나라 공포영화의 전설이라 할만하다. 국수장면, 목이 돌아가는 장면, 할머니에 귀신이 빙의된 장면은 극악의 공포를 선사한다. 오늘날 CG에 좀 더 세련된 구상을 엮으면 세계 어디에 내놓아도 OOO 않을 것..	1
7496525	완전 내 스타일 영화!!!	1
10118386	질렌할의 미친 연기에 감탄. 불편한 장면에서 흘러나오는 경쾌한 음악이 정말 구역질나도록 싫다. 그만큼 연출을 잘했다. 또다른 위플래쉬를 본 것 같은 느낌. 긍정적인 부분만 모아서 자극제로 삼을 수 있을듯.	1
9467093	이걸 보면 시간 낭비와 내가 왜 봤을까 하는 후회만 남는 망작!!!	0
7679342	전설의 주먹 배우들은 격투기의 격자도 모르는데 이 영화는 진짜 현실감있게 종합격투기를 잘 그려낸 영화	1
4468932	저예산 관계로 만들다 만듯 보이는 터무니없게 재미없는 사이비 SF영화	0
6524444	픽사는이제한물갔다	0
7860365	가난이 범죄로 직결된다고 주인공들을 통해 말하는데. 그럼 우리 사회는 가난한 부모들이 많아져서 청소년 범죄가 증가했다는 건가?	0
3666695	시즌2만 빼면 최고의 미드~	1
3164811	묻지마 범행을 저지르는 범인과의 혈투....	0
10035820	이상하다.. 다시보니 3편이 제일 재밌는것 같애. 3억불의 말도 안되는 제작비 덕인진 몰라도..1,2편을 너무 많이 봐서 질려서 그런지는 몰라도. 오늘 티비에서 보고 3편이 이렇게 재밌던 영화였나? 했음.ㅋ 그리고 쥬라기 월드 여주가 나온영화 ㅎ	1
2852567	착한 마미아 형제, 뒤로 호박씨 까기의 달인인 역겨운 계집들... 토 나오는 에리카.	0
8706423	왜 백설공주를 스토리라인으로 잡았는지, 성인을 위한 동화도 아니고... 애매모호한 스토리 설정에 이해가 안가네. 캐스팅 애써 힘들게 했음에도 영화는 엉망. 초보감독의 한계가 보이는 영화였음.	0
5927002	OO 내 포인트	0
3246539	일본영화 치고 지루함이 없어서 좋다.	1
5395418	연제욱님의 연기력은 알아줘야함! 정말 묻혀있기 아까운 영화네요. 소문내야지^^	1
4813377	좌충우돌 직업전전.	0
6237736	별로였어요	0
1491797	이모든것은다코타패닝때문이다,,,	1
9735756	형푸른불꽃오쿠무라린동생이자엑소시스트오쿠무라유키오아버지시로고양이쿠로약초소녀시에미까칠여우눈썹이즈모절의세친구들스구로시마코네코마루글래머마검여선생슈라일본지부장학원이사장강아지메피스토아인스쯔바이드라이쌍둥이엄마유리☆시간이여멈춰라그대는너무도아름답다☆사탄UFO침공실패ㅋ	1
7798656	굳	1
8915841	네이버 시키야 이게 무슨 스릴러, 서스펜스야...!!	0
7914733	재미나게 보고 갑니다. 좋은 영화 많이 만들어 주세요.	1
525723	이게 무슨 스릴러랴	0
6445806	마리사 토메이를 보기 위해 쓰레기 똥통을 시청하는 위험을 감수하다.	0
8308563	뻔한 스토리의 로맨스 영화 보다는 '말할 수 없는 비밀' '그 시절 우리가 좋아했던 소녀' '청설' 같이 이런 류의 영화가 제대로 된 로맨스 영화다.	1
9221869	초반에 일상적 이야기라 지루했지만중후반부 갈수록 더욱 몰입.진짜 리얼. 그리고 연기가 아닌 진짜 경찰들의 이야기 같았음.. 강추!	1
8937539	공포관련 실화라고 다 소름돋고 무서운게 아냐.. 실화기 땜에 허구보다 공포감이 못한 실화가 더 많은듯	0
9723493	울엄마나 영화관에서 봤느 존나재미없음 ckfkflgjfzmqha	0
1806882	와- 재밋구만ㅋ	1
5295521	90년대영화중 취권2다음으로 추천작	1
10037430	언제나 영화에 대한 열정이 넘치는 이상우 감독님!! 왕성한 작품활동이 저를 동기부여시킵니다. 화이팅! 늘 응원합니다^^	1
13104	어수선하고 엉성한 졸작	0
2573152	내가 제일 좋아하는 영화ㅋㅋ이영화보고 드류 넘 좋아짐ㅋ	1
490369	미친 부모...그 당시..비됴로 끝까지 봤으나 기억도 안남는..	0
5404153	예고편에 속았음	0
6849028	왜 기타노 다케시가 천재인지 이 영화로 깨달음...	1
7826343	고현정은 예능이나 인터뷰할때는 푼수같은데. 연기할때는 전혀 다른 사람인 것 같다. 감정표현이나 표정이 섬세하고 특이해서 항상 각인이 오래 되는 연기자인 것 같다. 미쓰고 솔직히 재미있는데, 시덥잖은 웃음 기대했다가 실망한 것들이 준 악평은 쓸모없는듯	1
4139436	1점도 아깝습니다. 보지마세요.	0
7964979	세상은 넓고 또라이는 많다...이건 참신한게 아니라 더럽다.....아기와 어린이까지 끌어들이다니...에이 퇴...퇴....	0
8816988	왠만하면 1점 안주는데 이건 시간아깝다	0
6908692	진짜 재미 꽝 짜증남	0
9148208	진짜 현실적으로 만든듯한 하이틴!하이틴영화는 역시 파이팅 넘치게 해주네요ㅎㅎ	1
259886	이 영화를 보고 난 정말 콜래트럴데미지가 크다	0
9652403	IMDb 평점 1.8/10 이 뭔뎈ㅋㅋㅋ아 영화관에서 이걸 상영한다고?ㅋㅋ미쳤넼ㅋㅋㅋ	0
1960495	면허증 제시.	0
7504227	노래듣는게 너무좋다.. 진짜 다 좋았다 특유의 억지설정은 있긴했는데 음악듣는맛에~~	1
835324	휴~ 이래서 난 로맨틱 코미디가 싫다.. 너무나도 뻔한 스토리..	0
5697311	Gold Digger에게 공사당하지 않으려면 조지 클루니처럼 잘 생겨야 한다는..	0
6612868	야이 평점 쓰레기들아. 진짜 쓰레기를 맛보고프면 이 영화를 봐라. 못믿겠지만 90년대 당시 개봉관에서 본 영화다. 바로 이영화가.. 라스트에 해골미니어쳐는 쇼킹 그자체였다. 니네들 은정말 좋은 세상에서 살고 있단걸 이 영화는 알려줄꺼다.!!!!!	0
6317482	좋네..ost도 괜찮고.	1
5466444	너무 잔인하고..선정적이어서;;; 너무잔인함 진짜 황당하고...의미는 좀 있음	0
1352993	아놔 이 영화 정말 좋던데..	1
9791036	10점에는 이유가없는법	1
4299739	나는 재밌던데 ㅋㅋ 평점 왜이러케 낮지	1
5927003	조선인 가미카제 특공대의 한많은 삶..흔해빠진 일본의 군국주의 영화랑은 다르다..	1
3536039	그저 그런 무협	0
6550097	전솔직히 뭐가재밋는지,,	0
2106940	보고싶을 때 꼭 봐야하는 영화, 유쾌하도고 깊다.	1
8117501	이거진짜일점도아깝다.. 작가의도가뭡니까?대채!!글구 어짜피미래는 안바뀔꺼면서 왜미래에서왔는지모르겠네.. 진짜정용화아니었음 이 드라마 망하고도 남았음ㅡㅡ	0
7198777	줄리엣 비노쉬 짱!	1
9438329	역시 중국 영화의 한계인가...절대 비추합니다. 올리 이런거 재미있게 보셨다면 할 말은 없지만 돈 주고 보실거면 절대 만류합니다.	0
2722726	좋네요 &gtω&lt	1
10245323	호불호갈리네요 10자	0
9886607	오우 정밀 재미있게 봤습니다.연기력들이 굉장해요.구글플레이에서 천원이길래 가볍게 구매했습니다.스토리도 좋았지만 결말이 안타깝네요. 그렇지만 집착은 언제나 슬프네요.	1
8872842	작년 여름에 봤던 영화인데 아직까지 여운이 남습니다. 암울한 현실을 과거와 현재를 교차하며 보여주는 장면이 인상적이었고, 음울한 분위기를 가진 영화의 무거운 느낌은 극으로 치닫는 마지막을 더 기억에 오래 남게 하였습니다.	1
4901522	홈런왕 베이브 뿐만아닌 인간 베이브를 보여주는최고의영화.	1
9459367	음악이나 자연경관이 정말 최고였다. 액션 정말 끝나네.	1
8321225	평점이 너무 낮다. 개인적으론 소름끼치게 봤었는데	1
2481715	영훤히 기억될 이름. 이은주. 두번봤는데, 볼수록 슬픈영화.	1
6172781	1편보고 삘받아서보는데 중간에보다 내가빡쳐서 못보겠다	0
8305677	이게 도데체 무슨 시츄에이션인지 알수가 없네	0
9301010	free!free!free!free!	1
9700275	숱한 기능적 시도에도 그들의 대의에 공감할 수 없다.	0
9879013	원작과 거의 흡사한 작품	1
7214644	이영화는 좋다..	1
143482	재밌다.. 등장인물 캐릭터가 귀엽다	1
9808579	드라마가 명작인건 첨이다..막장 요소 없는 한국 드라마도 처음..외국영화나 드라마 리메이크작인줄;;	1
8866970	정말 많은 애니를 뵛지만 역대 최고 !!!이노리와 슈만큼 내게 와닿는 인물은 없음	1
8896828	긴장감팽배..삼형제가 빨리 화해하길..	1
5909676	아 머드라인줄알고 찾아봣더니 드리머구낰ㅋ	1
148541	과연 느껴질까 원작에 그 맛이 의심스러운 영화	0
6756787	사람이 계속 죽어서 맘에 안들었지만 성룡의 연기는 일품(一品)이었다.	1
8382543	진짜 최악이다.. 개노잼	0
9427365	2014년 11월세번째 보는 파이란...군대가기전에 한번보고 그다음 대충보고 34살 되서다시 본 영화....너무 많은 이야기들 너무 많은 조선족들 이야기가 있기에 오히려 이제는 동화같은 영화가 된 파이란볼때마다 슬프고 가슴이 저린다	1
7498090	미국에 총기사건보면 잘 이해가 안가죠?서부 개척시대부터 미국의 민주주의는 총으로 일으킨겁니다.이해하고 봐야되요. 보복은 또한 댓가를 치룬다는것이며, 보복하려다 또 많은 사람들이 죽잖아요.보복은 또한 순환이 된다.이런 많은점을 생각하게하는 영화입니다.	1
9544147	아이랑 아빠랑 보고왔는데영화로상영이라기엔ㅠ	0
196506	진짜 좋아,ㅠ	1
8921098	그루지가 더 잼있음. 이건.... 공포영화의 인문임	0
9345150	이렇게 지루할 수가...	0
5090147	킬링타임용. 너무 뻔하다.	0
9721824	영리한 영화이고 오랜만에 나온, 앞으로 긴 시간 동안 없을 영화	1
3665033	박은혜 친구는 지가 죽인건가...?	1
8789970	연기. 스토리. 너무 완벽해요.	1
10272991	파란 방에 붉은 꽃이 피어납니다	1
1469511	GOOD!!!!!	1
282067	차라리 내가 만들고 싶다는 심정이 무엇인지 알런지..?	0
8767203	"""언젠가 주변인들에게 """"왜 중국영화는 강시를 활용을 못하는지?"""" 떠들고 다닌적이 있다. 그렇게 내가 상상했던 영화가 이렇게 나와버렸다."""	1
1683146	현실을 받아들이는 것이 얼마나 힘이 들었을까.. 가슴이 너무 아팠다.	1
5370986	모든 건 내 꼴리는 대로.. 잭선생은 신중의 신 제우스였다.	0
9692716	그당시 이영화 평에 브래드 피트 연기가 별로라고 하더니..진짜 별로...영화도 잔잔하고 지루하고...잘만든 영화는 아닌듯	0
8806857	집중안되는 스토리 전개와 뻔한 연기력에 평점 7점이나 넘는 게 신기~	0
7941647	소름끼친다!	1
185463	젠장! 제니퍼를 버리다니 !!!	0
8071882	예고편만 봐도 눈물이 나오고, 영화의 마지막 부분의 경기만 봐도 가슴이 잔해지는 감동의 '이야기'!	1
8575653	오랜만에 사다코! 1보다 훨 무서웠는데요^^ㅎㅎㅎ	1
3685656	이거 예고편 잼있어보있던데..	1
9916572	스토리가 엉망이고 주인공이 너무 사춘기 애같고 연기력도 부족하다. 집중이안된다 후반으로 갈수록	0
213837	야한영화 한편보려다 건진 쓸만한 영화. 첨에 30분 좀 지루함	1
8561986	호프만이 그립다.. 다시는 호프만의 연기를 보지 못한다는 현실이 괴로울정도	1
3697853	오즈의 요약판	1
5677553	ㅎㅎㅎㅎ	1
10211638	평점보다가 메이라는분꺼봤는데 최소 유딩ㅋㅋ신기전이 있을리가없데ㅋㅋ너같은 모르는애들때문이10점준다 (물론 대신기전은 과장을했지만)	1
380133	의외의 소득. 비디오로 봤는데 꽤 괜찮은 로맨스..	1
9875999	솔직히 개노잼 ㅋㅋㅋ 평론가 선비들 노답	0
985421	불면증;ㅂ;쵁오	1
838465	짱나 죽는줄 알았음 ㅋ 끝까지 본걸 후회하게 만든 영화	0
5849240	파라노말 액티비티를 좋아하지만 이 영화는 아님.	0
9858863	우리나라만큼 선동하기 쉬운 국민이 있을까?	0
9904069	10점이 46%면 이영화는 안보는게 맞다	0
9036685	제발좀그만해슈스케!	0
4645261	이 영화 한줄 평? 도로에서 로드킬 당한 고양이 시체와 눈 마주친 느낌.	0
8748856	된장잼시체가안썩음	1
3129215	아 나참! 이거 진짜 스토리 전개 탄탄한데 소재도 현실적이고 왜 평이 안 좋은거야	1
1152475	멜로와 액션, 둘 다 놓쳐버린 성룡의 실패작	0
7328832	최고	1
8304895	2013년 최고의 전쟁 영화임....	1
5852895	친구랑 같이 보는데 무서워 디질뻔했어요 ..; 존나 잔인해요 ㅜㅜ	0
2382786	독특한 로맨스. 히스클리프의 마음을 조금만 더 보여줬더라면 좋았을텐데.	1
2986442	파리의 연인들이란 제목이 좀 안어울리는 듯,,일과 사랑을 그린 괜찮은 영화였어요	1
6412078	미친척 떠들어대며 뽕맞은 상황연출하나 그로테스크하지않다.대학생습작수준.저열하다	0
4218576	개명작!!	1
10103367	울고싶을때 보고 또본다	1
281897	데미의 가슴은 끝에 나온다 뭘 그리 흥분하는가 졸작중에 졸작	0
8967652	고요속의 외침이 세상을 뒤흔들다	1
7478122	내일 예고보니 아이 사고나는것같던데 설마 또 죽는설정은 아니겠지... 이제 그만좀 복수해버림좋겠음	0
8938976	9점은 줄수 있다. 한국영화중 최고봉이라고 감히 말하고 싶다. 이성재도 이성재지만, 꽃뱀역의 문정희씨도 연기를 이렇게 잘할 줄 몰랐다. 그리고 무언가에 미친다는것도 이렇게 행복한일인지 이영화를 보고나서 알았다.	1
6071226	왜 감동적인 스포츠 드라마에는 감동이 없을까?	0
4254254	어떻게 이딴영화를 수입해서 극장에 내걸 생각을 했을꼬....	0
9576742	OST 하나가 마음의 심금을 울리는구나.	1
10263547	로멘틱코메디가 무슨 긴장감이 왜케 쩔어	1
7739254	간만에 욕하면서 본영화 ㅡㅡ	0
9637948	마음이 너무 아프다. 이 영화는 다시 볼 수 없을 것 같다.	1
9035190	재미없다 끝이다 할말없다	0
10276962	영화가 끝난 후에 알았다 10000원을 낭비했다는 것을	0
32487	예술가의 고뇌를 표현할려고 한것같은데 분명한것 하나는 참 재미없다는것이다	0
3080877	연기도 어설프고..내용도 구리고.. 볼만한건 마지막 액션부분 밖에 없잖아 --	0
3445911	이거 진짜 웃겼는데 ㅋㅋㅋ 투가이즈이후 최고로 웃은 한국영화ㅋㅋ	1
4206414	지독하리만치 효과적인 흥분제(제목만) .	0
6036110	ㅋㅋ 아이유 나오는 영화라도 쓰레기는쓰레기네?ㅋㅋㅋ	0
9973132	뻔한 컨벤션, 맛없는 대사, 최악의 연출, 원작과의 연관관계 없음! 감동과 병맛 그 어느것도 충족 시키지 못했다 한마디로 역겨운영화	0
7686137	연기의 신 이지혜의 강렬한 데뷔작. 그녀는 이영화로 단숨에 전도연,김혜수,손예진,하지원의 자리를 위협하며 톱 여배우의 반열에 올라섰다.	1
7707192	찌질 ...	0
9304582	그켬이었음 안보는거 추천	0
6185010	액션이 너무너무 지루하다.. 1점 주려다가.. 그래도 정봉이 때문에 1점 더 준다.	0
6695311	인마 내가영화감독할게 너보다 잘만드겠다	0
6244713	음냐... 과자 죽인다. 지금도 크라운 산도 먹는	1
1328763	말이 필요없다. 볼때마다 재밌다. 최고.	1
113613	나도 어린 나이에 본 영화라, 더욱 감명 깊었던,	1
8538685	시청자들의 반대를 무릅쓰고 강행한 캐스팅에 대한 시청률이 직접 나타나자 변명만 늘어놓는 상황이죠. 책임자가 인정.반성.변화를 줄 능력과 용기가 없는 자라면 윗선에서 최고 프로그램을 졸작으로 만들어가고 있는 연출에 대한 책임을 물어야지요.	0
3969546	마징가Z보다 적들도 무기도 재미도 Upgrade! 9.5점	1
7208495	Daniella Wang.. 끝내주는 몸매다.,.,	0
8777949	내 인생의 영화. 스미다 간바레!	1
9938753	상업적 에로영화보다 못한 스토리와 연기 ㅡㅡ최악....	0
8042085	고평가된 쓰레기 영화.	0
9761640	솔직히 류승완감독 영화 웬만한거 거의 재밌게봣음 짝패,피도 눈물도 없이 근데 이건 아니잖아? 재미도 없고 감동도 없고...	0
7414576	Hell을 독일식으로 읽지말고...미국식으로 읽자...	0
5971793	시간때우기영화 볼만하다 ㅡㅡㅋ	0
7858694	영화가 끝나고도 한참을 헤어나오지 못했다	1
5536709	등장인물들얼굴이다닮아서이해어려웟지만...마지막너무슬픔ㅋ	1
2544848	그 어떤 영화보다 자유의지가 강렬한 영화	1
3943064	이런 작품이 국내 개봉했다는 것 자체가 더 미스터리하다	0
1215254	완전히 반지의제왕 축소판이군요. 재밌습니다! ^^	1
6737829	마음 짠해 죽는줄 알았네ㅠㅠ	1
7085482	이해?이해가 모조리 관객만의 몫인가?보고 느껴야 여운도 남는거지 해석하고 연구하고 한번봐도 지루한데 그걸보고또봐야하나?관객의 이해는 철저하게 감독의 몫이며 느끼는것만이 관객의 몫이다 이해한척 아는척하는 사람들이 감독보다 더 난해하지싶네	0
10064244	억지로 눈물짜내는 감동이 아니라 즐거우면서 감동적인 작품 !!	1
7298733	재미있는데 그렇게 재미잇진 않다.	0
9541002	정말 괜찮고 색감이 좋은 영화	1
9851861	이름 기억하는데 좀 애먹기는 했지만 전반적으로 잔잔함을 베이스로 후반부로 갈수록 감정적으로 요동치는 영화라 여운이 남는듯. 영화의 구성은 물론 배우들의 연기 또한 흠잡을 데 없었다. 몇 번이고 보고싶은 영화.	1
9941148	미친 영화다. 아유없이 맞고 학대당하는데 집에 돌아가지도 않고 당한다. 몰고온 차타고 그냥 가면 되는데. 진짜 개막장도 이런 막장이 없다 ㅋㅋㅋ툭툭맞는 재미로 사는 놈인가 ㅋㅋ	0
8063364	희대의 쓰레기 영화. 최근 10년간 본 영화중 가장 쓰레기같았음. 별점 1점도 주기 아까우나 등록하려면 어쩔 수 없이 줘야해서 1점.	0
7857758	더빙할거면 유행어넣지말고 영화흐름에 맞는대사를치라고 씨발 개그맨새끼들아	0
6986992	아직 안봣지만 댓글 더 잼잇는거 같아용ㅋ	1
9680620	오랫만에 봤는데도 항상 재밌네요	1
8982934	정말 지루한 영화...OST에 영화내용을 껴맞췄다고 해야할까...	0
926320	ㅇㅇ.. 슬픈이야기 였다.. 웃긴부분도 조금 있었지만	1
3725421	별 하나도 아까워	0
5882307	여주인공이 전작에서는 귀여웠는데, 여기선 완전 망했네, 실망이다	0
3582266	최한철 ♡ 조민주가 좋아하셧쌉싸리와ㅓ요	0
8629339	난 영화 시작후 20분안에 재미없으면 쭉쭉 넘기며 보는데 이건 시작 10분만에 쭉쭉 넘기며 봤다. 최악의 영화다. 주윤발을 이렇게 망쳐놓다니	0
122530	정말 진짜같은 페이크다큐멘터리입니다.식스센스같은 반전이느껴졌습니다.등골이	1
10063693	평점이 그닥이었어도 그래도 숀 펜을 믿고 봤건만.... 그저 지루하기 짝이 없다 그래도 차마 1점은 못주겠어서 2점...	0
4527513	정말 가슴을 적시네요.....	1
9628702	아나...겁나짜증나네	0
9735996	이런 영화를 웃으며 봤던 사람이 법원의 솜망방이 처벌을 비판할수 있는 자격이 있을까. 코미디 영화 라는데 보면 볼수록 피가 꺼꾸로 솟는 요상한 영화. 애들 삥이나 뜻고 다니는 양아치새퀴들은 보고 재밌게 느낄수도 있겠지만 ... 범죄미화 역겹다.	0
3735858	기자에 관한 묻혀버린 좋은 영화	1
721042	정말 최고! 몇년이 지나도 재미있다 ㅠㅠ 감동	1
9939480	나는 개인적으로 굉장히재밌게봤다.	1
9725663	처음부터 끝까지 물흐르듯 본 인권영화는 처음입니다. iptv로 늦게서야 봤지만 왜 극찬을 받았는지 알것 같았습니다. 가슴 한켠이 먹먹해지고, 우리가 살아가는 자본주의 사회의 뿌리가 그러한 것일지도 모른다는 생각이 들게하는, 성찰의 계기가 됐습니다.	1
7132934	차태현연기잘함 원래가수였느데여영화배우되벌렸다	1
6695566	아웅산수치의 연설장면에서 감동이 확!	1
6296288	별로네여 근데 대성생각보다 잘햇음 연예인더빙 안좋아하는데..	0
10253552	그냥 10점짜리 말이 필요없는 의리!!	1
9679270	영화 보지도 못하고 환불도 못 받고...ㅜ	0
7802587	어린이용 코미디 영화. 어른들이 시간떼울려고 보기엔 시간조차 아깝다.	0
9788528	간지가쩌는영화임ㅋㅋ	1
7118834	소설이 진리임.... 늑대의 유혹은 볼만했는데 ㅠ 캐스팅이 왜이래	0
8654008	김치국은 100년이지나도 이런영화 하나 나오기힘들꺼같다.	1
2739703	완전추천받아서본영화기대해서그런가유익하지않았던영화내스턀아님된장뇨자들에게추천	0
2168463	팬덤, 지금도 가슴 아픈 느낌.	1
8756383	컴퓨터 전기세가 아깝다!!!	0
2598533	여주인공만 볼만하다	0
2114	영화내용은 별루고, 앳된모습의 배우들만 보인다.	0
3405488	이영화에서 유약영을 알게됫는데 올해 40 이란게 믿어지지 않을정도다.	1
693482	2편이 1편 보다 훨씬 웃기다	1
8113906	화려한 1609초를 위해 초라한 5285초가 흘러갔다.	0
10268800	간만에 한국연화 재밌게 본것 같네요내일 회사 출근 할려니 힘들지만열심히 돈벌어서 장가 가야죠	1
4972490	개허세영화	0
7327273	빌리 귀엽다잉 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 캐릭터 귀요미들	1
6738148	칼로 난도질하는 이런 정신이 2차대전에도 그대로 이어져 수많은 아시아인을 살륙하고도 뭐가 잘못되었는지조차 모르는 일본.	0
3193796	평을 한다는것 자체가 말이안됨.국민이라면 봐야함.	1
3900379	여러번 보면 충분히 그 가치를 알수있는 영화인데 대충보면 그저그런 영화가되는?	1
7547579	먹먹하다.	1
7695853	정준 무슨찌질이같은애를 넣어가지고~산악원전부예민해진 상태라오지은도 짜증냈다고치고..정준 딴장면에서보면 눈치가없고 융통성없는이미지더라 말투도 재미없는사람의특징적인 말투고, 글고 저번에밥먹다가 재밌는분위기에서 갑자기 정준혼자 진지모드들어가시고 깊은질문하고	0
9722556	너무 재밌고 노래의 여운이 계속 남는다.	1
7279688	평조차하기 싫다.	0
1973684	색다른 소재의 색다른 스릴러	1
4628281	최악의 영화. 가장 중요한 시나리오가 엿같네. 스토리도 없는 이딴 영화가 다있어	0
8845940	답답함이 아니라... 오히려 아련함, 먹먹함이 드는 영화.영화를 보고난 후 영화 제목이 참 많은 것을 말해주는 듯.	1
6278068	1회부터 본방사수하고있어요. 재밌고 감동적인 드라마 시청률에 불만이지만 끝까지 볼거예요.	1
9557933	이런 영화는 불륜남녀들만 보러가라거 만든거냐???	0
